,run,params,runtime,wiki_all,error
127,127,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": true, ""use_lunar_holidays"": false, ""use_lunar_weekday"": true, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""rolling_zscore"", ""transform_dict"": {""transformations"": {""0"": ""DifferencedTransformer""}, ""transformation_params"": {""0"": {}}}, ""forecast_params"": null, ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05, ""rolling_periods"": 300, ""center"": true}}}",0.019469399999998416,2.0,KeyError('wiki_all')
128,128,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": true, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05}}}",0.020922299999998728,1.0,KeyError('wiki_all')
129,129,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""nonparametric"", ""transform_dict"": {""transformations"": {""0"": ""DatepartRegression""}, ""transformation_params"": {""0"": {""datepart_method"": ""simple_3"", ""regression_model"": {""model"": ""FastRidge"", ""model_params"": {}}}}}, ""forecast_params"": null, ""method_params"": {""p"": 0.1, ""z_init"": 2.0, ""z_limit"": 10, ""z_step"": 0.25, ""inverse"": false, ""max_contamination"": 0.1, ""mean_weight"": 200, ""sd_weight"": 200, ""anomaly_count_weight"": 1.0}}}",0.026966300000001553,0.0,KeyError('wiki_all')
130,130,"{""threshold"": 0.8, ""splash_threshold"": 0.85, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": true, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""IQR"", ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""EWMAFilter""}, ""transformation_params"": {""0"": {""span"": 7}}}, ""forecast_params"": null, ""method_params"": {""iqr_threshold"": 2.5, ""iqr_quantiles"": [0.25, 0.75]}}}",0.02096650000000011,0.0,KeyError('wiki_all')
131,131,"{""threshold"": 0.9, ""splash_threshold"": 0.85, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""rolling_zscore"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05, ""rolling_periods"": 200, ""center"": false}}}",0.01604719999999915,1.0,KeyError('wiki_all')
132,132,"{""threshold"": 0.9, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": {""transformations"": {""0"": ""DatepartRegression""}, ""transformation_params"": {""0"": {""datepart_method"": ""simple_3"", ""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {}}}}}, ""forecast_params"": null, ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05}}}",0.02496670000000023,1.0,KeyError('wiki_all')
133,133,"{""threshold"": 0.9, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""rolling_zscore"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05, ""rolling_periods"": 90, ""center"": true}}}",0.018603399999999937,3.0,KeyError('wiki_all')
134,134,"{""threshold"": 0.8, ""splash_threshold"": 0.4, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""distribution"": ""gamma"", ""alpha"": 0.05}}}",0.01669899999999913,1.0,KeyError('wiki_all')
135,135,"{""threshold"": 0.8, ""splash_threshold"": 0.85, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": true, ""anomaly_detector_params"": {""method"": ""IQR"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""iqr_threshold"": 2.0, ""iqr_quantiles"": [0.25, 0.75]}}}",0.5870278999999989,1.0,KeyError('wiki_all')
136,136,"{""threshold"": 0.9, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": true, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": true, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05}}}",0.6032009000000009,1.0,KeyError('wiki_all')
137,137,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""rolling_zscore"", ""transform_dict"": {""transformations"": {""0"": ""DatepartRegression""}, ""transformation_params"": {""0"": {""datepart_method"": ""simple_3"", ""regression_model"": {""model"": ""DecisionTree"", ""model_params"": {""max_depth"": null, ""min_samples_split"": 0.1}}}}}, ""forecast_params"": null, ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05, ""rolling_periods"": 28, ""center"": false}}}",0.02694929999999829,5.0,KeyError('wiki_all')
138,138,"{""threshold"": 0.7, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": true, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""IQR"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""iqr_threshold"": 2.0, ""iqr_quantiles"": [0.25, 0.75]}}}",0.021958099999999092,1.0,KeyError('wiki_all')
139,139,"{""threshold"": 0.9, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": {""transformations"": {""0"": ""DatepartRegression""}, ""transformation_params"": {""0"": {""datepart_method"": ""simple_3"", ""regression_model"": {""model"": ""DecisionTree"", ""model_params"": {""max_depth"": null, ""min_samples_split"": 0.1}}}}}, ""forecast_params"": null, ""method_params"": {""distribution"": ""gamma"", ""alpha"": 0.1}}}",0.023891100000000165,1.0,KeyError('wiki_all')
140,140,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": true, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""distribution"": ""uniform"", ""alpha"": 0.1}}}",0.02255010000000013,1.0,KeyError('wiki_all')
141,141,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""distribution"": ""chi2"", ""alpha"": 0.1}}}",0.01566039999999802,1.0,KeyError('wiki_all')
142,142,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": true, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 6}}}, ""forecast_params"": null, ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05}}}",0.0347009000000007,1.0,KeyError('wiki_all')
143,143,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": {""transformations"": {""0"": ""DatepartRegression""}, ""transformation_params"": {""0"": {""datepart_method"": ""simple_3"", ""regression_model"": {""model"": ""DecisionTree"", ""model_params"": {""max_depth"": null, ""min_samples_split"": 0.1}}}}}, ""forecast_params"": null, ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05}}}",0.025023000000000906,2.0,KeyError('wiki_all')
144,144,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": true, ""anomaly_detector_params"": {""method"": ""IQR"", ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 6}}}, ""forecast_params"": null, ""method_params"": {""iqr_threshold"": 1.5, ""iqr_quantiles"": [0.25, 0.75]}}}",0.5849331999999983,1.0,KeyError('wiki_all')
145,145,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""IQR"", ""transform_dict"": {""fillna"": ""ffill"", ""transformations"": {""0"": ""StandardScaler""}, ""transformation_params"": {""0"": {}}}, ""forecast_params"": null, ""method_params"": {""iqr_threshold"": 3.0, ""iqr_quantiles"": [0.25, 0.75]}}}",0.01576350000000204,0.0,KeyError('wiki_all')
146,146,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""rolling_zscore"", ""transform_dict"": {""fillna"": ""ffill"", ""transformations"": {""0"": ""Detrend""}, ""transformation_params"": {""0"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}}}, ""forecast_params"": null, ""method_params"": {""distribution"": ""gamma"", ""alpha"": 0.05, ""rolling_periods"": 28, ""center"": true}}}",0.014739499999997463,0.0,KeyError('wiki_all')
147,147,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": {""transformations"": {""0"": ""DatepartRegression""}, ""transformation_params"": {""0"": {""datepart_method"": ""simple_3"", ""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {}}}}}, ""forecast_params"": null, ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05}}}",0.02509900000000087,1.0,KeyError('wiki_all')
148,148,"{""threshold"": 0.9, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""IQR"", ""transform_dict"": {""fillna"": ""cubic"", ""transformations"": {""0"": ""HPFilter"", ""1"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""part"": ""trend"", ""lamb"": 1600}, ""1"": {""method"": ""clip"", ""std_threshold"": 4, ""fillna"": null}}}, ""forecast_params"": null, ""method_params"": {""iqr_threshold"": 2.0, ""iqr_quantiles"": [0.4, 0.6]}}}",0.02275410000000022,0.0,KeyError('wiki_all')
149,149,"{""threshold"": 1.0, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": true, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": {""transformations"": {""0"": ""DatepartRegression""}, ""transformation_params"": {""0"": {""datepart_method"": ""simple_3"", ""regression_model"": {""model"": ""FastRidge"", ""model_params"": {}}}}}, ""forecast_params"": null, ""method_params"": {""distribution"": ""uniform"", ""alpha"": 0.05}}}",0.8913672999999989,1.0,KeyError('wiki_all')
150,150,"{""threshold"": 0.9, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": true, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": {""transformations"": {""0"": ""DifferencedTransformer""}, ""transformation_params"": {""0"": {}}}, ""forecast_params"": null, ""method_params"": {""distribution"": ""chi2"", ""alpha"": 0.03}}}",0.013602900000002194,0.0,KeyError('wiki_all')
151,151,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": true, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""distribution"": ""uniform"", ""alpha"": 0.05}}}",0.014848600000000545,1.0,KeyError('wiki_all')
152,152,"{""threshold"": 0.9, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""zscore"", ""transform_dict"": null, ""forecast_params"": null, ""method_params"": {""distribution"": ""uniform"", ""alpha"": 0.03}}}",0.014674899999999269,1.0,KeyError('wiki_all')
153,153,"{""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""IQR"", ""transform_dict"": {""fillna"": ""ffill"", ""transformations"": {""0"": ""HolidayTransformer""}, ""transformation_params"": {""0"": {""threshold"": 0.8, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""IQR"", ""transform_dict"": null, ""method_params"": {""iqr_threshold"": 3.0, ""iqr_quantiles"": [0.25, 0.75]}, ""fillna"": ""ffill""}, ""remove_excess_anomalies"": true, ""impact"": ""median_value"", ""regression_params"": {}}}}, ""forecast_params"": null, ""method_params"": {""iqr_threshold"": 2.5, ""iqr_quantiles"": [0.25, 0.75]}}}",0.04646969999999939,0.0,KeyError('wiki_all')
